단지명,층,건축년도,구,동,계약월,거래금액(억),유형,평
래미안강동팰리스,39,2017,강동구,천호동,04,17.3,중형,25.75
래미안강동팰리스,24,2017,강동구,천호동,05,12.46,중형,25.75
래미안강동팰리스,39,2017,강동구,천호동,07,14.7,중형,25.75
성인아파트,3,2002,강동구,천호동,05,5.5,중형,23.88
썬팰리스아파트,4,2010,강동구,천호동,06,7.4,중형,25.55
아스하임,18,2021,강동구,천호동,03,2.56,소형,3.43
아스하임,18,2021,강동구,천호동,03,2.5,소형,3.9
아스하임,14,2021,강동구,천호동,04,2.236,소형,3.9
아스하임,10,2021,강동구,천호동,07,2.05,소형,3.9
엘림스퀘어II,12,2019,강동구,천호동,01,1.76,소형,5.33
엘림스퀘어II,3,2019,강동구,천호동,03,1.5,소형,4.52
엘림스퀘어II,10,2019,강동구,천호동,03,1.8,소형,5.33
엘림스퀘어II,11,2019,강동구,천호동,05,1.85,소형,5.17
엘림스퀘어II,3,2019,강동구,천호동,05,1.73,소형,5.33
우성,7,1985,강동구,천호동,07,9.0,중형,25.74
우정아파트,10,1996,강동구,천호동,04,6.9,중형,25.75
천호2차우림루미아트,9,2004,강동구,천호동,09,6.285,중형,23.0
천호e-편한세상,12,2005,강동구,천호동,05,13.95,대형,34.5
천호네스빌,3,2003,강동구,천호동,10,2.54,소형,11.86
천호동삼성아파트,7,1997,강동구,천호동,03,10.5,중형,25.75
천호동삼성아파트,14,1997,강동구,천호동,03,12.4,대형,34.74
천호동삼성아파트,7,1997,강동구,천호동,03,8.74,소형,18.14
천호동삼성아파트,17,1997,강동구,천호동,04,8.8,소형,18.14
천호동삼성아파트,13,1997,강동구,천호동,05,10.7,중형,25.75
천호태영아파트,13,1999,강동구,천호동,04,10.5,소형,18.07
하이브2,12,2013,강동구,천호동,03,1.55,소형,4.64
하이브2,16,2013,강동구,천호동,08,1.69,소형,4.64
한신아파트,11,1991,강동구,천호동,10,4.97,소형,17.53
현대아파트,1,1990,강동구,천호동,05,9.0,중형,18.41
현대아파트,4,1990,강동구,천호동,07,10.0,중형,21.83
현대코아아파트,17,1999,강동구,천호동,04,8.0,중형,24.24
현진리버파크,7,2017,강동구,천호동,03,3.18,소형,7.04
현진리버파크,10,2017,강동구,천호동,05,2.1,소형,4.52
현진리버파크,9,2017,강동구,천호동,06,3.5,소형,7.05
현진리버파크,9,2017,강동구,천호동,06,2.19,소형,4.52
현진리버파크,7,2017,강동구,천호동,06,2.12,소형,4.52
현진리버파크,4,2017,강동구,천호동,11,2.95,소형,7.05
경남아너스빌(1356-0),12,2003,강북구,미아동,01,8.9,대형,34.82
경남아너스빌(1356-0),5,2003,강북구,미아동,03,7.7,소형,18.17
경남아너스빌(1356-0),8,2003,강북구,미아동,05,8.5,중형,25.72
꿈의숲롯데캐슬,5,2017,강북구,미아동,04,11.3,중형,25.75
꿈의숲롯데캐슬,11,2017,강북구,미아동,09,11.7,대형,31.68
꿈의숲롯데캐슬,9,2017,강북구,미아동,11,8.0,중형,25.75
꿈의숲해링턴플레이스,1,2019,강북구,미아동,03,9.5,중형,25.66
꿈의숲해링턴플레이스,8,2019,강북구,미아동,05,7.85,소형,14.99
꿈의숲해링턴플레이스,1,2019,강북구,미아동,06,9.5,중형,25.72
꿈의숲해링턴플레이스,5,2019,강북구,미아동,06,10.0,중형,25.56
꿈의숲해링턴플레이스,8,2019,강북구,미아동,12,8.1,중형,25.66
두산위브트레지움,21,2011,강북구,미아동,05,8.3,소형,18.13
두산위브트레지움,17,2011,강북구,미아동,10,6.8,소형,18.18
래미안트리베라1단지,10,2010,강북구,미아동,01,10.47,중형,25.75
래미안트리베라1단지,20,2010,강북구,미아동,03,9.4,중형,25.75
래미안트리베라1단지,4,2010,강북구,미아동,04,9.3,중형,25.75
래미안트리베라1단지,8,2010,강북구,미아동,04,9.98,중형,25.75
미아1차래미안,5,2006,강북구,미아동,07,9.65,중형,25.63
미아1차래미안,7,2006,강북구,미아동,09,9.7,중형,25.63
미아1차래미안,7,2006,강북구,미아동,09,6.8,소형,18.15
미아동부센트레빌,14,2006,강북구,미아동,06,10.0,중형,25.74
미아신구,4,2000,강북구,미아동,05,6.15,중형,25.73
벽산라이브파크,17,2004,강북구,미아동,04,6.7,소형,18.18
벽산라이브파크,12,2004,강북구,미아동,07,6.4,소형,18.18
벽산라이브파크,17,2004,강북구,미아동,08,5.95,소형,18.08
벽산라이브파크,4,2004,강북구,미아동,11,8.1,대형,34.75
벽산라이브파크,10,2004,강북구,미아동,12,5.0,소형,18.18
삼각산아이원,1,2003,강북구,미아동,02,7.88,중형,25.67
삼각산아이원,1,2003,강북구,미아동,02,7.85,중형,25.67
삼각산아이원,2,2003,강북구,미아동,03,7.4,소형,18.11
삼각산아이원,4,2003,강북구,미아동,05,9.2,대형,34.81
삼각산아이원,3,2003,강북구,미아동,09,6.6,중형,25.67
삼각산아이원,5,2003,강북구,미아동,10,7.0,중형,25.67
삼각산아이원,5,2003,강북구,미아동,12,6.27,중형,25.67
삼성래미안트리베라2단지,12,2010,강북구,미아동,04,9.4,중형,25.54
삼성래미안트리베라2단지,8,2010,강북구,미아동,04,11.8,중형,25.54
삼성래미안트리베라2단지,13,2010,강북구,미아동,05,10.0,중형,25.5
삼성래미안트리베라2단지,24,2010,강북구,미아동,05,9.0,대형,34.51
삼성래미안트리베라2단지,5,2010,강북구,미아동,06,8.2,소형,17.98
삼성래미안트리베라2단지,3,2010,강북구,미아동,07,7.1,소형,17.98
삼성래미안트리베라2단지,11,2010,강북구,미아동,07,9.0,중형,25.54
삼성래미안트리베라2단지,4,2010,강북구,미아동,08,7.2,소형,17.88
삼성래미안트리베라2단지,14,2010,강북구,미아동,12,6.4,소형,17.88
성북프라자,4,2009,강북구,미아동,04,6.0,중형,20.81
신대상,1,2002,강북구,미아동,05,7.9,중형,18.55
에스케이북한산시티,11,2004,강북구,미아동,01,7.1,소형,18.18
에스케이북한산시티,8,2004,강북구,미아동,01,8.04,중형,25.68
에스케이북한산시티,18,2004,강북구,미아동,01,8.1,중형,25.72
에스케이북한산시티,10,2004,강북구,미아동,01,7.0,소형,18.18
에스케이북한산시티,22,2004,강북구,미아동,01,8.4,중형,25.72
에스케이북한산시티,7,2004,강북구,미아동,01,8.5,중형,25.73
에스케이북한산시티,15,2004,강북구,미아동,02,8.09,중형,25.72
에스케이북한산시티,4,2004,강북구,미아동,03,6.83,소형,18.18
에스케이북한산시티,3,2004,강북구,미아동,03,7.6,중형,25.67
에스케이북한산시티,5,2004,강북구,미아동,04,8.0,중형,25.68
에스케이북한산시티,21,2004,강북구,미아동,04,7.53,소형,18.18
에스케이북한산시티,5,2004,강북구,미아동,04,7.9,중형,25.68
에스케이북한산시티,23,2004,강북구,미아동,04,7.1,소형,18.18
에스케이북한산시티,9,2004,강북구,미아동,04,8.1,중형,25.68
에스케이북한산시티,24,2004,강북구,미아동,05,6.7,소형,18.18
에스케이북한산시티,11,2004,강북구,미아동,05,9.55,대형,34.8
에스케이북한산시티,20,2004,강북구,미아동,05,8.0,중형,25.68
에스케이북한산시티,5,2004,강북구,미아동,05,6.97,소형,18.18
에스케이북한산시티,10,2004,강북구,미아동,05,7.6,중형,25.67
에스케이북한산시티,20,2004,강북구,미아동,06,8.3,중형,25.72
에스케이북한산시티,21,2004,강북구,미아동,06,7.2,소형,18.18
에스케이북한산시티,13,2004,강북구,미아동,06,7.0,중형,25.73
에스케이북한산시티,25,2004,강북구,미아동,07,6.3,소형,18.18
에스케이북한산시티,17,2004,강북구,미아동,07,7.1,중형,25.68
에스케이북한산시티,2,2004,강북구,미아동,08,5.75,소형,18.18
에스케이북한산시티,15,2004,강북구,미아동,08,6.2,소형,18.18
에스케이북한산시티,11,2004,강북구,미아동,08,6.2,소형,18.18
에스케이북한산시티,14,2004,강북구,미아동,09,6.0,소형,18.18
에스케이북한산시티,12,2004,강북구,미아동,10,6.5,중형,25.72
에스케이북한산시티,19,2004,강북구,미아동,10,5.8,소형,18.18
에스케이북한산시티,24,2004,강북구,미아동,11,5.6,소형,18.18
에스케이북한산시티,12,2004,강북구,미아동,11,6.975,중형,25.68
에스케이북한산시티,12,2004,강북구,미아동,11,5.6,소형,18.18
에스케이북한산시티,16,2004,강북구,미아동,12,5.38,소형,18.18
에스케이북한산시티,11,2004,강북구,미아동,12,5.6,소형,18.18
에스케이북한산시티,20,2004,강북구,미아동,12,5.7,소형,18.18
에스케이북한산시티,3,2004,강북구,미아동,12,5.8,소형,18.18
이너스내안에,6,2013,강북구,미아동,03,5.6,중형,20.0
젬스톤타운,3,2006,강북구,미아동,12,5.1,중형,23.66
푸르지오시티,19,2014,강북구,미아동,01,2.9,소형,11.35
푸르지오시티,20,2014,강북구,미아동,01,1.2,소형,5.65
푸르지오시티,6,2014,강북구,미아동,03,1.05,소형,5.65
푸르지오시티,18,2014,강북구,미아동,05,1.38,소형,5.65
푸르지오시티,6,2014,강북구,미아동,06,1.29,소형,5.65
푸르지오시티,6,2014,강북구,미아동,06,1.32,소형,5.65
푸르지오시티,9,2014,강북구,미아동,07,1.35,소형,5.65
푸르지오시티,7,2014,강북구,미아동,08,1.33,소형,5.65
푸르지오시티,7,2014,강북구,미아동,08,1.35,소형,5.65
푸르지오시티,9,2014,강북구,미아동,08,1.32,소형,5.65
푸르지오시티,5,2014,강북구,미아동,08,1.34,소형,5.65
푸르지오시티,17,2014,강북구,미아동,09,1.35,소형,5.65
푸르지오시티,6,2014,강북구,미아동,09,1.345,소형,5.65
푸르지오시티,7,2014,강북구,미아동,10,1.33,소형,5.65
현대(190-2),2,1992,강북구,미아동,03,6.4,중형,25.73
현대성우,4,1998,강북구,미아동,04,6.97,중형,25.73
현대캐슬,4,2008,강북구,미아동,02,4.44,중형,20.83
기산그린,8,2000,강북구,번동,01,6.3,중형,25.74
다우(459-63),5,2003,강북구,번동,06,1.85,소형,12.57
다우(459-63),5,2003,강북구,번동,08,1.88,소형,12.57
동문,5,1998,강북구,번동,04,9.5,대형,40.69
동문,8,1998,강북구,번동,06,5.95,소형,18.07
번동솔그린,1,1999,강북구,번동,02,6.2,중형,25.64
번동솔그린,16,1999,강북구,번동,03,5.98,소형,18.13
번동솔그린,19,1999,강북구,번동,05,7.4,중형,25.64
번동솔그린,6,1999,강북구,번동,05,6.4,중형,25.64
번동솔그린,8,1999,강북구,번동,08,6.6,중형,25.64
번동솔그린,3,1999,강북구,번동,09,4.5,소형,18.13
번동한양아파트,15,1992,강북구,번동,10,5.48,중형,25.66
수유역두산위브1,5,2009,강북구,번동,01,8.25,중형,25.75
수유역두산위브1,1,2009,강북구,번동,04,8.2,중형,25.75
수유역두산위브1,4,2009,강북구,번동,04,8.47,중형,25.76
수유역두산위브2,17,2009,강북구,번동,05,8.7,중형,25.75
수유역두산위브2,16,2009,강북구,번동,06,8.98,중형,25.75
신원,9,2000,강북구,번동,04,6.55,중형,25.64
오동공원현대,10,2001,강북구,번동,01,7.5,중형,25.69
오동공원현대,12,2001,강북구,번동,02,8.8,대형,35.75
주공1단지,12,1991,강북구,번동,02,5.25,소형,12.52
주공1단지,3,1991,강북구,번동,04,5.98,소형,12.52
주공1단지,7,1991,강북구,번동,04,5.99,소형,12.52
주공1단지,2,1991,강북구,번동,04,9.15,중형,23.96
주공1단지,8,1991,강북구,번동,04,7.2,소형,15.13
주공1단지,9,1991,강북구,번동,06,6.2,소형,15.13
주공4단지,6,1991,강북구,번동,01,7.5,중형,23.18
주공4단지,12,1991,강북구,번동,04,6.3,소형,15.13
주공4단지,1,1991,강북구,번동,11,6.0,중형,25.69
한솔솔파크,7,2005,강북구,번동,03,7.45,중형,25.72
한진,2,2000,강북구,번동,04,5.57,소형,18.15
한진,8,2000,강북구,번동,05,5.73,소형,17.77
해모로아파트,19,2003,강북구,번동,02,7.0,중형,25.74
해모로아파트,10,2003,강북구,번동,05,8.0,대형,38.56
현대(148-494),13,1997,강북구,번동,07,5.1,소형,18.17
효성인텔리안,16,2005,강북구,번동,04,5.25,중형,21.53
훼밀리힐,7,1996,강북구,번동,02,4.03,소형,17.93
FIRSTVIEW,7,2010,강북구,수유동,04,3.0,소형,14.45
경남아너스빌,10,2005,강북구,수유동,09,6.75,중형,25.63
궁전,2,2003,강북구,수유동,10,2.85,중형,19.88
극동,11,1992,강북구,수유동,03,6.25,중형,25.75
극동,5,1992,강북구,수유동,03,6.05,중형,25.75
극동,7,1992,강북구,수유동,06,5.5,중형,25.75
극동,5,1992,강북구,수유동,10,5.6,중형,25.75
래미안수유,14,2001,강북구,수유동,01,8.45,중형,25.76
래미안수유,3,2001,강북구,수유동,06,8.6,대형,34.78
래미안수유,17,2001,강북구,수유동,07,5.9,소형,18.15
래미안수유,9,2001,강북구,수유동,07,9.5,대형,34.78
래미안수유,15,2001,강북구,수유동,09,5.0,소형,18.15
래미안수유,5,2001,강북구,수유동,09,6.3,소형,18.15
북한산네이처파크,6,2015,강북구,수유동,03,4.9,소형,18.08
북한산네이처파크,3,2015,강북구,수유동,04,4.38,소형,16.91
삼성타운,2,2008,강북구,수유동,08,4.55,중형,25.75
성덕,6,2003,강북구,수유동,01,3.7,중형,19.06
세영,1,2008,강북구,수유동,05,1.45,소형,13.75
수유다우아트리체,7,2018,강북구,수유동,04,1.45,소형,4.5
수유벽산1차,11,1993,강북구,수유동,01,7.4,중형,25.74
수유벽산1차,6,1993,강북구,수유동,04,7.65,중형,25.74
수유벽산1차,6,1993,강북구,수유동,04,7.9,중형,25.74
수유벽산1차,15,1993,강북구,수유동,05,6.3,중형,19.33
수유벽산1차,8,1993,강북구,수유동,05,8.6,대형,37.15
수유벽산1차,6,1993,강북구,수유동,05,8.8,대형,37.15
수유벽산1차,11,1993,강북구,수유동,06,8.95,대형,37.15
수유벽산1차,6,1993,강북구,수유동,06,6.1,중형,19.33
수유벽산1차,6,1993,강북구,수유동,08,8.6,대형,37.15
수유벽산1차,14,1993,강북구,수유동,11,8.22,대형,37.15
수유벽산2차,3,1994,강북구,수유동,01,4.6,소형,17.41
수유벽산2차,11,1994,강북구,수유동,03,6.975,대형,34.62
수유삼호,8,1998,강북구,수유동,05,5.28,중형,22.57
수유역하이씨티,11,2014,강북구,수유동,01,1.07,소형,3.64
수유역하이씨티,5,2014,강북구,수유동,02,0.9,소형,3.74
수유역하이씨티,8,2014,강북구,수유동,04,1.07,소형,3.64
수유역하이씨티,6,2014,강북구,수유동,05,1.0,소형,3.64
수유역하이씨티,5,2014,강북구,수유동,07,1.05,소형,3.74
수유역하이씨티,5,2014,강북구,수유동,07,1.07,소형,3.69
수유프리미어엠,7,2016,강북구,수유동,01,1.01,소형,4.58
수유프리미어엠,4,2016,강북구,수유동,02,1.1,소형,5.76
수유프리미어엠,3,2016,강북구,수유동,07,1.1,소형,5.54
수유현대,5,2000,강북구,수유동,09,4.1,소형,18.08
예도팔라티움,8,2020,강북구,수유동,02,1.78,소형,4.08
예도팔라티움,13,2020,강북구,수유동,03,1.8,소형,4.08
예도팔라티움,10,2020,강북구,수유동,04,1.9,소형,4.08
우암센스뷰,4,2005,강북구,수유동,04,5.5,중형,25.71
우암센스뷰,7,2005,강북구,수유동,08,5.5,중형,25.71
우암센스뷰,5,2005,강북구,수유동,08,5.5,중형,25.71
정원,5,2006,강북구,수유동,01,1.5,소형,11.26
정원,5,2006,강북구,수유동,01,1.3,소형,11.26
진명,7,2004,강북구,수유동,12,2.98,중형,20.04
칸타빌수유팰리스,3,2022,강북구,수유동,08,2.08,소형,6.26
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.18,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.21,소형,6.3
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.56,소형,7.37
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.3,소형,6.3
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.24,소형,6.3
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.3,소형,6.3
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.21,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.21,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.21,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.21,소형,6.06
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.155,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.21,소형,6.3
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.26,소형,6.3
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.18,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.18,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.26,소형,6.3
칸타빌수유팰리스,3,2022,강북구,수유동,12,2.24,소형,6.3
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.225,소형,6.34
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.12,소형,6.06
칸타빌수유팰리스,2,2022,강북구,수유동,12,2.18,소형,6.06
